epoc (ms),timestamp (-0400),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1774670488708,2026-03-28T00.01.28.708,3.588,-0.854,4.146,1.829
1774670488716,2026-03-28T00.01.28.716,3.596,-0.793,3.841,1.463
1774670488727,2026-03-28T00.01.28.727,3.607,-0.610,3.232,1.646
1774670488737,2026-03-28T00.01.28.737,3.617,-0.305,2.683,1.585
1774670488746,2026-03-28T00.01.28.746,3.626,-0.061,1.890,1.159
1774670488756,2026-03-28T00.01.28.756,3.636,0.183,1.280,1.098
1774670488766,2026-03-28T00.01.28.766,3.646,0.488,0.610,1.098
1774670488777,2026-03-28T00.01.28.777,3.657,0.610,0.183,0.854
1774670488785,2026-03-28T00.01.28.785,3.665,0.610,0.000,0.671
1774670488796,2026-03-28T00.01.28.796,3.676,0.549,0.061,0.732
1774670488806,2026-03-28T00.01.28.806,3.686,0.427,0.183,0.915
1774670488816,2026-03-28T00.01.28.816,3.696,0.427,0.122,0.976
1774670488825,2026-03-28T00.01.28.825,3.705,0.244,-0.244,0.915
1774670488835,2026-03-28T00.01.28.835,3.715,0.244,-0.549,0.793
1774670488845,2026-03-28T00.01.28.845,3.725,0.183,-0.549,0.610
1774670488856,2026-03-28T00.01.28.856,3.736,0.183,-0.488,0.366
1774670488864,2026-03-28T00.01.28.864,3.744,0.305,-0.244,0.061
1774670488875,2026-03-28T00.01.28.875,3.755,0.366,0.183,-0.305
1774670488885,2026-03-28T00.01.28.885,3.765,0.366,0.488,-0.488
1774670488895,2026-03-28T00.01.28.895,3.775,0.244,0.793,-0.488
1774670488904,2026-03-28T00.01.28.904,3.784,0.183,0.854,-0.305
1774670488914,2026-03-28T00.01.28.914,3.794,0.061,0.793,-0.305
1774670488925,2026-03-28T00.01.28.925,3.805,-0.061,0.854,-0.305
1774670488935,2026-03-28T00.01.28.935,3.815,-0.183,0.671,-0.244
1774670488944,2026-03-28T00.01.28.944,3.824,-0.427,0.610,-0.244
1774670488954,2026-03-28T00.01.28.954,3.834,-0.610,0.610,-0.305
1774670488964,2026-03-28T00.01.28.964,3.844,-0.793,0.732,-0.244
1774670488974,2026-03-28T00.01.28.974,3.854,-0.854,0.732,-0.061
1774670488983,2026-03-28T00.01.28.983,3.863,-0.915,0.732,0.061
1774670488993,2026-03-28T00.01.28.993,3.873,-0.915,0.732,0.061
1774670489004,2026-03-28T00.01.29.004,3.884,-0.915,0.732,0.061
1774670489014,2026-03-28T00.01.29.014,3.894,-0.793,0.610,0.122
1774670489023,2026-03-28T00.01.29.023,3.903,-0.671,0.244,0.000
1774670489033,2026-03-28T00.01.29.033,3.913,-0.610,-0.244,-0.244
1774670489043,2026-03-28T00.01.29.043,3.923,-0.549,-0.671,-0.244
1774670489053,2026-03-28T00.01.29.053,3.933,-0.427,-0.976,-0.366
1774670489062,2026-03-28T00.01.29.062,3.942,-0.244,-0.915,-0.549
1774670489072,2026-03-28T00.01.29.072,3.952,-0.244,-0.976,-0.610
1774670489083,2026-03-28T00.01.29.083,3.963,-0.244,-1.341,-0.793
1774670489093,2026-03-28T00.01.29.093,3.973,-0.244,-1.707,-0.854
1774670489102,2026-03-28T00.01.29.102,3.982,-0.183,-2.134,-0.976
1774670489112,2026-03-28T00.01.29.112,3.992,-0.122,-2.866,-1.280
1774670489122,2026-03-28T00.01.29.122,4.002,0.183,-3.720,-1.524
1774670489131,2026-03-28T00.01.29.131,4.011,0.671,-4.268,-1.463
1774670489141,2026-03-28T00.01.29.141,4.021,0.976,-4.634,-1.585
1774670489152,2026-03-28T00.01.29.152,4.032,1.098,-4.268,-1.524
1774670489162,2026-03-28T00.01.29.162,4.042,1.037,-3.354,-1.220
1774670489171,2026-03-28T00.01.29.171,4.051,0.793,-2.134,-0.976
1774670489181,2026-03-28T00.01.29.181,4.061,0.427,-0.976,-1.037
1774670489191,2026-03-28T00.01.29.191,4.071,-0.061,0.000,-1.220
1774670489201,2026-03-28T00.01.29.201,4.081,-0.427,0.793,-1.220
1774670489210,2026-03-28T00.01.29.210,4.090,-0.793,1.220,-1.098
1774670489220,2026-03-28T00.01.29.220,4.100,-1.098,1.829,-0.915
1774670489231,2026-03-28T00.01.29.231,4.111,-1.280,1.890,-0.793
1774670489241,2026-03-28T00.01.29.241,4.121,-1.098,1.463,-0.610
1774670489250,2026-03-28T00.01.29.250,4.130,-0.793,0.366,-0.549
1774670489260,2026-03-28T00.01.29.260,4.140,-0.305,-0.793,-0.610
1774670489270,2026-03-28T00.01.29.270,4.150,0.366,-1.402,-0.671
1774670489280,2026-03-28T00.01.29.280,4.160,0.854,-1.890,-0.854
1774670489289,2026-03-28T00.01.29.289,4.169,1.341,-2.134,-1.037
1774670489300,2026-03-28T00.01.29.300,4.180,1.524,-2.378,-1.098
1774670489310,2026-03-28T00.01.29.310,4.190,1.463,-2.378,-1.037
1774670489320,2026-03-28T00.01.29.320,4.200,1.098,-2.073,-1.037
1774670489329,2026-03-28T00.01.29.329,4.209,0.671,-2.439,-1.159
1774670489339,2026-03-28T00.01.29.339,4.219,0.488,-2.988,-1.159
1774670489349,2026-03-28T00.01.29.349,4.229,0.366,-3.110,-1.159
1774670489360,2026-03-28T00.01.29.360,4.240,0.122,-2.622,-1.220
1774670489368,2026-03-28T00.01.29.368,4.248,-0.061,-2.012,-1.159
1774670489379,2026-03-28T00.01.29.379,4.259,0.061,-1.951,-1.220
1774670489389,2026-03-28T00.01.29.389,4.269,0.305,-2.561,-1.402
1774670489399,2026-03-28T00.01.29.399,4.279,0.671,-3.049,-1.402
1774670489408,2026-03-28T00.01.29.408,4.288,1.037,-3.232,-1.463
1774670489418,2026-03-28T00.01.29.418,4.298,1.098,-2.988,-1.402
1774670489428,2026-03-28T00.01.29.428,4.308,1.037,-2.561,-1.220
1774670489439,2026-03-28T00.01.29.439,4.319,0.915,-2.256,-1.037
1774670489447,2026-03-28T00.01.29.447,4.327,0.671,-2.073,-0.976
1774670489458,2026-03-28T00.01.29.458,4.338,0.427,-2.012,-0.976
1774670489468,2026-03-28T00.01.29.468,4.348,0.183,-1.951,-0.915
1774670489478,2026-03-28T00.01.29.478,4.358,0.061,-1.768,-0.854
1774670489487,2026-03-28T00.01.29.487,4.367,-0.061,-1.463,-0.793
1774670489497,2026-03-28T00.01.29.497,4.377,-0.061,-1.159,-0.793
1774670489508,2026-03-28T00.01.29.508,4.388,-0.122,-1.220,-0.915
1774670489518,2026-03-28T00.01.29.518,4.398,0.061,-1.402,-1.037
1774670489527,2026-03-28T00.01.29.527,4.407,0.183,-1.524,-1.098
1774670489537,2026-03-28T00.01.29.537,4.417,0.366,-1.646,-1.098
1774670489547,2026-03-28T00.01.29.547,4.427,0.671,-2.561,-1.341
1774670489557,2026-03-28T00.01.29.557,4.437,1.341,-4.695,-1.768
1774670489566,2026-03-28T00.01.29.566,4.446,2.744,-7.805,-2.195
1774670489576,2026-03-28T00.01.29.576,4.456,4.512,-11.037,-2.805
1774670489587,2026-03-28T00.01.29.587,4.467,5.793,-13.780,-3.659
1774670489595,2026-03-28T00.01.29.595,4.475,6.524,-15.549,-3.963
1774670489606,2026-03-28T00.01.29.606,4.486,7.073,-16.768,-3.598
1774670489616,2026-03-28T00.01.29.616,4.496,7.195,-17.500,-3.476
1774670489626,2026-03-28T00.01.29.626,4.506,6.707,-17.866,-3.841
1774670489635,2026-03-28T00.01.29.635,4.515,5.976,-17.927,-3.780
1774670489645,2026-03-28T00.01.29.645,4.525,5.305,-17.988,-3.354
1774670489655,2026-03-28T00.01.29.655,4.535,4.634,-17.622,-3.293
1774670489666,2026-03-28T00.01.29.666,4.546,3.659,-17.256,-3.415
1774670489675,2026-03-28T00.01.29.675,4.555,3.232,-16.829,-3.415
1774670489685,2026-03-28T00.01.29.685,4.565,2.988,-16.220,-3.537
1774670489695,2026-03-28T00.01.29.695,4.575,2.683,-15.854,-3.841
1774670489705,2026-03-28T00.01.29.705,4.585,2.012,-15.366,-3.659
1774670489714,2026-03-28T00.01.29.714,4.594,0.976,-14.695,-3.232
1774670489724,2026-03-28T00.01.29.724,4.604,0.183,-13.659,-3.110
1774670489735,2026-03-28T00.01.29.735,4.615,-0.793,-12.683,-3.537
1774670489745,2026-03-28T00.01.29.745,4.625,-1.768,-12.683,-3.902
1774670489754,2026-03-28T00.01.29.754,4.634,-2.500,-12.805,-4.329
1774670489764,2026-03-28T00.01.29.764,4.644,-3.049,-12.622,-4.939
1774670489774,2026-03-28T00.01.29.774,4.654,-3.659,-12.683,-5.061
1774670489784,2026-03-28T00.01.29.784,4.664,-4.146,-13.720,-4.390
1774670489793,2026-03-28T00.01.29.793,4.673,-3.293,-14.451,-3.293
1774670489803,2026-03-28T00.01.29.803,4.683,-1.098,-15.244,-2.500
1774670489814,2026-03-28T00.01.29.814,4.694,1.524,-18.171,-1.585
1774670489824,2026-03-28T00.01.29.824,4.704,5.488,-24.573,0.000
1774670489833,2026-03-28T00.01.29.833,4.713,11.037,-35.183,2.134
1774670489843,2026-03-28T00.01.29.843,4.723,18.720,-50.366,3.110
1774670489853,2026-03-28T00.01.29.853,4.733,25.610,-69.268,3.963
1774670489863,2026-03-28T00.01.29.863,4.743,31.707,-86.037,4.695
1774670489872,2026-03-28T00.01.29.872,4.752,35.366,-97.195,4.573
1774670489883,2026-03-28T00.01.29.883,4.763,36.829,-100.671,3.659
1774670489893,2026-03-28T00.01.29.893,4.773,36.098,-99.756,3.232
1774670489903,2026-03-28T00.01.29.903,4.783,34.512,-96.951,2.500
1774670489912,2026-03-28T00.01.29.912,4.792,32.622,-94.512,0.793
1774670489922,2026-03-28T00.01.29.922,4.802,30.793,-90.671,-1.829
1774670489932,2026-03-28T00.01.29.932,4.812,28.293,-84.085,-5.244
1774670489943,2026-03-28T00.01.29.943,4.823,25.000,-77.378,-9.390
1774670489951,2026-03-28T00.01.29.951,4.831,23.293,-71.098,-13.598
1774670489962,2026-03-28T00.01.29.962,4.842,22.195,-65.732,-15.854
1774670489972,2026-03-28T00.01.29.972,4.852,21.585,-63.049,-18.476
1774670489982,2026-03-28T00.01.29.982,4.862,21.585,-63.171,-20.854
1774670489991,2026-03-28T00.01.29.991,4.871,22.256,-65.305,-21.037
1774670490001,2026-03-28T00.01.30.001,4.881,22.744,-67.500,-18.659
1774670490011,2026-03-28T00.01.30.011,4.891,22.073,-67.439,-15.671
1774670490020,2026-03-28T00.01.30.020,4.900,20.610,-66.159,-12.500
1774670490030,2026-03-28T00.01.30.030,4.910,18.963,-65.061,-10.122
1774670490041,2026-03-28T00.01.30.041,4.921,17.012,-64.085,-8.720
1774670490051,2026-03-28T00.01.30.051,4.931,14.451,-61.159,-7.317
1774670490060,2026-03-28T00.01.30.060,4.940,12.317,-59.207,-6.463
1774670490070,2026-03-28T00.01.30.070,4.950,10.549,-57.256,-6.829
1774670490080,2026-03-28T00.01.30.080,4.960,8.659,-53.293,-5.976
1774670490091,2026-03-28T00.01.30.091,4.971,7.500,-48.110,-5.366
1774670490099,2026-03-28T00.01.30.099,4.979,5.610,-43.171,-4.390
1774670490110,2026-03-28T00.01.30.110,4.990,3.963,-38.171,-3.293
1774670490120,2026-03-28T00.01.30.120,5.000,2.561,-33.720,-2.378
1774670490130,2026-03-28T00.01.30.130,5.010,0.671,-30.183,-0.610
1774670490139,2026-03-28T00.01.30.139,5.019,-0.366,-27.439,1.037
1774670490149,2026-03-28T00.01.30.149,5.029,-0.915,-21.951,0.305
1774670490159,2026-03-28T00.01.30.159,5.039,-1.951,-16.768,-2.683
1774670490170,2026-03-28T00.01.30.170,5.050,-1.707,-13.659,-6.037
1774670490178,2026-03-28T00.01.30.178,5.058,-1.280,-11.768,-9.085
1774670490189,2026-03-28T00.01.30.189,5.069,-1.524,-6.646,-9.878
1774670490199,2026-03-28T00.01.30.199,5.079,-2.256,-0.549,-8.780
1774670490209,2026-03-28T00.01.30.209,5.089,-3.354,2.866,-8.232
1774670490218,2026-03-28T00.01.30.218,5.098,-3.171,4.146,-7.927
1774670490228,2026-03-28T00.01.30.228,5.108,-2.073,4.268,-7.805
1774670490238,2026-03-28T00.01.30.238,5.118,-0.915,2.927,-7.866
1774670490249,2026-03-28T00.01.30.249,5.129,0.488,-0.427,-7.866
1774670490258,2026-03-28T00.01.30.258,5.138,2.378,-5.549,-7.988
1774670490268,2026-03-28T00.01.30.268,5.148,3.780,-11.220,-7.683
1774670490278,2026-03-28T00.01.30.278,5.158,4.817,-15.915,-6.341
1774670490288,2026-03-28T00.01.30.288,5.168,5.549,-19.451,-4.329
1774670490297,2026-03-28T00.01.30.297,5.177,5.427,-22.256,-1.707
1774670490307,2026-03-28T00.01.30.307,5.187,5.183,-24.634,1.402
1774670490318,2026-03-28T00.01.30.318,5.198,5.061,-25.915,3.537
1774670490328,2026-03-28T00.01.30.328,5.208,5.244,-24.878,3.171
1774670490337,2026-03-28T00.01.30.337,5.217,5.854,-20.000,0.671
1774670490347,2026-03-28T00.01.30.347,5.227,5.488,-11.707,-2.622
1774670490357,2026-03-28T00.01.30.357,5.237,3.598,-1.829,-5.061
1774670490367,2026-03-28T00.01.30.367,5.247,0.976,7.195,-5.549
1774670490376,2026-03-28T00.01.30.376,5.256,-1.098,14.756,-4.512
1774670490386,2026-03-28T00.01.30.386,5.266,-2.866,21.280,-2.012
1774670490397,2026-03-28T00.01.30.397,5.277,-4.329,26.585,1.402
1774670490407,2026-03-28T00.01.30.407,5.287,-5.183,30.244,4.024
1774670490416,2026-03-28T00.01.30.416,5.296,-6.280,33.720,6.768
1774670490426,2026-03-28T00.01.30.426,5.306,-7.622,36.585,9.451
1774670490436,2026-03-28T00.01.30.436,5.316,-5.366,31.890,6.159
1774670490445,2026-03-28T00.01.30.445,5.325,-4.756,20.915,1.707
1774670490455,2026-03-28T00.01.30.455,5.335,-2.927,14.451,3.720
1774670490466,2026-03-28T00.01.30.466,5.346,0.427,8.293,4.024
1774670490476,2026-03-28T00.01.30.476,5.356,1.829,2.195,2.134
1774670490485,2026-03-28T00.01.30.485,5.365,2.439,-2.866,0.976
1774670490495,2026-03-28T00.01.30.495,5.375,4.451,-8.963,-0.610
1774670490505,2026-03-28T00.01.30.505,5.385,6.037,-13.171,-1.463
1774670490515,2026-03-28T00.01.30.515,5.395,5.122,-12.439,-0.061
1774670490524,2026-03-28T00.01.30.524,5.404,3.537,-8.476,1.037
1774670490534,2026-03-28T00.01.30.534,5.414,1.707,-4.695,2.378
1774670490545,2026-03-28T00.01.30.545,5.425,0.915,-3.415,3.415
1774670490555,2026-03-28T00.01.30.555,5.435,1.220,-5.366,3.110
1774670490564,2026-03-28T00.01.30.564,5.444,1.524,-8.963,3.110
1774670490574,2026-03-28T00.01.30.574,5.454,1.707,-12.256,3.537
1774670490584,2026-03-28T00.01.30.584,5.464,1.341,-14.085,4.573
1774670490594,2026-03-28T00.01.30.594,5.474,0.976,-14.390,5.915
1774670490603,2026-03-28T00.01.30.603,5.483,0.793,-14.146,7.073
1774670490613,2026-03-28T00.01.30.613,5.493,0.793,-13.537,7.622
1774670490624,2026-03-28T00.01.30.624,5.504,0.854,-12.439,7.927
1774670490634,2026-03-28T00.01.30.634,5.514,0.610,-11.220,7.805
1774670490643,2026-03-28T00.01.30.643,5.523,0.061,-9.817,7.439
1774670490653,2026-03-28T00.01.30.653,5.533,-0.488,-8.780,6.951
1774670490663,2026-03-28T00.01.30.663,5.543,-1.037,-8.293,6.463
1774670490674,2026-03-28T00.01.30.674,5.554,-1.951,-7.073,6.707
1774670490682,2026-03-28T00.01.30.682,5.562,-3.171,-4.939,6.524
1774670490693,2026-03-28T00.01.30.693,5.573,-4.268,-2.439,6.341
1774670490703,2026-03-28T00.01.30.703,5.583,-4.939,-0.488,5.976
1774670490713,2026-03-28T00.01.30.713,5.593,-5.305,0.427,5.244
1774670490722,2026-03-28T00.01.30.722,5.602,-5.244,0.915,4.634
1774670490732,2026-03-28T00.01.30.732,5.612,-4.817,0.732,4.695
1774670490742,2026-03-28T00.01.30.742,5.622,-4.451,-0.061,5.183
1774670490753,2026-03-28T00.01.30.753,5.633,-3.841,-0.854,6.159
1774670490761,2026-03-28T00.01.30.761,5.641,-3.110,-1.220,7.073
1774670490772,2026-03-28T00.01.30.772,5.652,-2.378,-0.854,8.171
1774670490782,2026-03-28T00.01.30.782,5.662,-0.854,0.427,9.756
1774670490792,2026-03-28T00.01.30.792,5.672,0.427,1.707,8.720
1774670490801,2026-03-28T00.01.30.801,5.681,1.037,2.683,8.902
1774670490811,2026-03-28T00.01.30.811,5.691,1.463,3.720,9.878
1774670490821,2026-03-28T00.01.30.821,5.701,0.793,5.915,11.707
1774670490832,2026-03-28T00.01.30.832,5.712,-2.805,14.390,17.012
1774670490841,2026-03-28T00.01.30.841,5.721,-3.476,27.256,18.963
1774670490851,2026-03-28T00.01.30.851,5.731,-4.207,23.293,13.110
1774670490861,2026-03-28T00.01.30.861,5.741,-2.805,11.768,10.427
1774670490871,2026-03-28T00.01.30.871,5.751,0.671,3.476,12.317
1774670490880,2026-03-28T00.01.30.880,5.760,0.915,0.732,12.073
1774670490890,2026-03-28T00.01.30.890,5.770,0.061,0.549,10.610
1774670490901,2026-03-28T00.01.30.901,5.781,0.366,-0.549,9.207
1774670490909,2026-03-28T00.01.30.909,5.789,0.732,-1.890,8.049
1774670490920,2026-03-28T00.01.30.920,5.800,0.915,-3.415,6.951
1774670490930,2026-03-28T00.01.30.930,5.810,1.159,-5.000,6.463
1774670490940,2026-03-28T00.01.30.940,5.820,1.402,-5.488,5.793
1774670490949,2026-03-28T00.01.30.949,5.829,1.585,-5.122,4.817
1774670490959,2026-03-28T00.01.30.959,5.839,1.768,-5.549,3.537
1774670490969,2026-03-28T00.01.30.969,5.849,2.195,-6.402,3.110
1774670490980,2026-03-28T00.01.30.980,5.860,2.439,-6.951,2.744
1774670490988,2026-03-28T00.01.30.988,5.868,2.256,-7.073,2.500
1774670490999,2026-03-28T00.01.30.999,5.879,2.073,-6.585,2.439
1774670491009,2026-03-28T00.01.31.009,5.889,2.012,-6.098,2.134
1774670491019,2026-03-28T00.01.31.019,5.899,2.134,-5.305,1.402
1774670491028,2026-03-28T00.01.31.028,5.908,2.378,-4.207,0.244
1774670491038,2026-03-28T00.01.31.038,5.918,2.317,-2.622,-0.793
1774670491049,2026-03-28T00.01.31.049,5.929,2.012,-1.646,-1.280
1774670491059,2026-03-28T00.01.31.059,5.939,1.463,-1.463,-1.220
1774670491068,2026-03-28T00.01.31.068,5.948,0.915,-1.463,-1.341
1774670491078,2026-03-28T00.01.31.078,5.958,0.549,-1.890,-1.402
1774670491088,2026-03-28T00.01.31.088,5.968,0.488,-2.378,-1.524
1774670491098,2026-03-28T00.01.31.098,5.978,0.732,-2.927,-1.768
1774670491107,2026-03-28T00.01.31.107,5.987,0.915,-3.598,-1.707
1774670491117,2026-03-28T00.01.31.117,5.997,1.341,-4.451,-1.707
1774670491128,2026-03-28T00.01.31.128,6.008,1.890,-4.939,-1.951
1774670491138,2026-03-28T00.01.31.138,6.018,2.683,-5.305,-2.378
1774670491147,2026-03-28T00.01.31.147,6.027,3.354,-5.366,-3.110
1774670491157,2026-03-28T00.01.31.157,6.037,3.963,-5.305,-3.659
1774670491167,2026-03-28T00.01.31.167,6.047,4.390,-5.366,-3.780
1774670491177,2026-03-28T00.01.31.177,6.057,4.756,-5.793,-3.841
1774670491186,2026-03-28T00.01.31.186,6.066,4.817,-6.280,-3.902
1774670491196,2026-03-28T00.01.31.196,6.076,4.573,-6.524,-3.780
1774670491207,2026-03-28T00.01.31.207,6.087,4.207,-6.707,-3.598
1774670491217,2026-03-28T00.01.31.217,6.097,3.780,-6.280,-3.963
1774670491226,2026-03-28T00.01.31.226,6.106,3.720,-5.915,-4.756
1774670491236,2026-03-28T00.01.31.236,6.116,3.720,-5.671,-5.549
1774670491246,2026-03-28T00.01.31.246,6.126,3.780,-5.183,-6.220
1774670491257,2026-03-28T00.01.31.257,6.137,3.841,-4.268,-6.829
1774670491265,2026-03-28T00.01.31.265,6.145,3.659,-3.415,-7.195
1774670491276,2026-03-28T00.01.31.276,6.156,3.902,-2.500,-6.951
1774670491286,2026-03-28T00.01.31.286,6.166,4.085,-1.463,-6.951
1774670491296,2026-03-28T00.01.31.296,6.176,3.780,-0.549,-6.890
1774670491305,2026-03-28T00.01.31.305,6.185,3.659,0.244,-6.524
1774670491315,2026-03-28T00.01.31.315,6.195,3.232,1.037,-5.732
1774670491325,2026-03-28T00.01.31.325,6.205,2.561,2.073,-4.939
1774670491336,2026-03-28T00.01.31.336,6.216,2.195,2.988,-4.573
1774670491344,2026-03-28T00.01.31.344,6.224,2.012,3.354,-4.512
1774670491355,2026-03-28T00.01.31.355,6.235,1.646,3.415,-4.146
1774670491365,2026-03-28T00.01.31.365,6.245,1.402,3.476,-3.659
1774670491375,2026-03-28T00.01.31.375,6.255,1.098,3.780,-2.988
1774670491384,2026-03-28T00.01.31.384,6.264,1.037,4.451,-1.951
1774670491394,2026-03-28T00.01.31.394,6.274,0.976,5.183,-1.280
1774670491404,2026-03-28T00.01.31.404,6.284,0.854,5.976,-0.915
1774670491413,2026-03-28T00.01.31.413,6.293,0.915,7.073,-0.793
1774670491424,2026-03-28T00.01.31.424,6.304,1.037,7.866,-1.098
1774670491434,2026-03-28T00.01.31.434,6.314,1.098,8.232,-1.463
1774670491444,2026-03-28T00.01.31.444,6.324,0.793,8.171,-1.159
1774670491453,2026-03-28T00.01.31.453,6.333,-0.061,8.598,-0.610
1774670491463,2026-03-28T00.01.31.463,6.343,-0.854,9.573,-0.183
1774670491473,2026-03-28T00.01.31.473,6.353,-0.854,10.244,0.061
1774670491484,2026-03-28T00.01.31.484,6.364,-0.854,10.549,0.122
1774670491492,2026-03-28T00.01.31.492,6.372,-0.793,10.244,0.366
1774670491503,2026-03-28T00.01.31.503,6.383,-0.488,9.756,0.732
1774670491513,2026-03-28T00.01.31.513,6.393,0.183,8.841,0.732
1774670491523,2026-03-28T00.01.31.523,6.403,0.854,7.134,0.427
1774670491532,2026-03-28T00.01.31.532,6.412,1.037,4.329,0.854
1774670491542,2026-03-28T00.01.31.542,6.422,0.976,0.976,1.707
1774670491552,2026-03-28T00.01.31.552,6.432,1.220,-2.622,2.561
1774670491563,2026-03-28T00.01.31.563,6.443,1.646,-5.549,3.415
1774670491571,2026-03-28T00.01.31.571,6.451,2.622,-7.317,4.634
1774670491582,2026-03-28T00.01.31.582,6.462,4.207,-8.902,5.427
1774670491592,2026-03-28T00.01.31.592,6.472,5.732,-10.854,5.183
1774670491602,2026-03-28T00.01.31.602,6.482,7.988,-13.110,4.756
1774670491611,2026-03-28T00.01.31.611,6.491,10.610,-15.549,4.268
1774670491621,2026-03-28T00.01.31.621,6.501,12.927,-18.780,3.598
1774670491632,2026-03-28T00.01.31.632,6.512,14.634,-22.378,3.476
1774670491642,2026-03-28T00.01.31.642,6.522,15.732,-25.671,4.390
1774670491651,2026-03-28T00.01.31.651,6.531,16.341,-27.744,6.220
1774670491661,2026-03-28T00.01.31.661,6.541,16.829,-28.780,8.354
1774670491671,2026-03-28T00.01.31.671,6.551,17.256,-28.780,10.061
1774670491681,2026-03-28T00.01.31.681,6.561,17.561,-27.988,11.402
1774670491690,2026-03-28T00.01.31.690,6.570,17.866,-26.463,11.524
1774670491700,2026-03-28T00.01.31.700,6.580,17.744,-24.024,10.732
1774670491711,2026-03-28T00.01.31.711,6.591,17.988,-22.683,10.000
1774670491721,2026-03-28T00.01.31.721,6.601,18.841,-22.683,10.122
1774670491730,2026-03-28T00.01.31.730,6.610,19.085,-21.768,10.366
1774670491740,2026-03-28T00.01.31.740,6.620,18.354,-19.207,10.305
1774670491750,2026-03-28T00.01.31.750,6.630,17.683,-15.244,10.488
1774670491760,2026-03-28T00.01.31.760,6.640,17.134,-10.671,10.305
1774670491769,2026-03-28T00.01.31.769,6.649,16.463,-6.951,9.207
1774670491779,2026-03-28T00.01.31.779,6.659,15.915,-4.512,8.232
1774670491790,2026-03-28T00.01.31.790,6.670,16.159,-3.354,7.500
1774670491800,2026-03-28T00.01.31.800,6.680,16.646,-3.415,6.098
1774670491809,2026-03-28T00.01.31.809,6.689,16.585,-4.512,5.000
1774670491819,2026-03-28T00.01.31.819,6.699,16.280,-5.244,3.598
1774670491829,2026-03-28T00.01.31.829,6.709,15.305,-3.963,2.439
1774670491840,2026-03-28T00.01.31.840,6.720,13.232,-1.098,1.768
1774670491848,2026-03-28T00.01.31.848,6.728,10.976,1.829,1.646
1774670491859,2026-03-28T00.01.31.859,6.739,9.329,4.695,1.524
1774670491869,2026-03-28T00.01.31.869,6.749,7.805,6.951,0.976
1774670491878,2026-03-28T00.01.31.878,6.758,6.098,8.537,0.793
1774670491888,2026-03-28T00.01.31.888,6.768,4.634,9.756,0.793
1774670491898,2026-03-28T00.01.31.898,6.778,3.354,10.000,0.366
1774670491908,2026-03-28T00.01.31.908,6.788,2.561,9.756,-0.061
1774670491917,2026-03-28T00.01.31.917,6.797,2.195,9.573,-0.366
1774670491927,2026-03-28T00.01.31.927,6.807,2.134,9.573,-1.037
1774670491938,2026-03-28T00.01.31.938,6.818,2.134,10.366,-1.890
1774670491948,2026-03-28T00.01.31.948,6.828,1.707,12.012,-2.317
1774670491957,2026-03-28T00.01.31.957,6.837,0.915,14.085,-2.927
1774670491967,2026-03-28T00.01.31.967,6.847,-0.427,15.427,-3.598
1774670491977,2026-03-28T00.01.31.977,6.857,-1.646,15.793,-4.573
1774670491987,2026-03-28T00.01.31.987,6.867,-2.378,14.512,-6.341
1774670491996,2026-03-28T00.01.31.996,6.876,-2.683,12.378,-7.988
1774670492007,2026-03-28T00.01.32.007,6.887,-2.744,10.000,-9.512
1774670492017,2026-03-28T00.01.32.017,6.897,-2.744,7.988,-10.366
1774670492027,2026-03-28T00.01.32.027,6.907,-2.622,6.159,-10.366
1774670492036,2026-03-28T00.01.32.036,6.916,-2.256,3.963,-10.061
1774670492046,2026-03-28T00.01.32.046,6.926,-1.829,1.951,-10.122
1774670492056,2026-03-28T00.01.32.056,6.936,-1.402,1.341,-10.488
1774670492067,2026-03-28T00.01.32.067,6.947,-1.037,2.012,-10.854
1774670492075,2026-03-28T00.01.32.075,6.955,-0.915,3.232,-10.793
