epoc (ms),timestamp (-0400),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1774670588787,2026-03-28T00.03.08.787,3.517,0.417,-0.911,-0.138
1774670588797,2026-03-28T00.03.08.797,3.527,0.415,-0.907,-0.136
1774670588806,2026-03-28T00.03.08.806,3.536,0.410,-0.910,-0.135
1774670588816,2026-03-28T00.03.08.816,3.546,0.412,-0.912,-0.134
1774670588826,2026-03-28T00.03.08.826,3.556,0.413,-0.911,-0.133
1774670588836,2026-03-28T00.03.08.836,3.566,0.411,-0.912,-0.135
1774670588845,2026-03-28T00.03.08.845,3.575,0.411,-0.912,-0.137
1774670588855,2026-03-28T00.03.08.855,3.585,0.409,-0.915,-0.135
1774670588866,2026-03-28T00.03.08.866,3.596,0.410,-0.913,-0.131
1774670588876,2026-03-28T00.03.08.876,3.606,0.409,-0.912,-0.133
1774670588885,2026-03-28T00.03.08.885,3.615,0.411,-0.913,-0.130
1774670588895,2026-03-28T00.03.08.895,3.625,0.409,-0.913,-0.129
1774670588905,2026-03-28T00.03.08.905,3.635,0.414,-0.911,-0.132
1774670588916,2026-03-28T00.03.08.916,3.646,0.422,-0.910,-0.132
1774670588924,2026-03-28T00.03.08.924,3.654,0.419,-0.911,-0.132
1774670588935,2026-03-28T00.03.08.935,3.665,0.415,-0.913,-0.134
1774670588945,2026-03-28T00.03.08.945,3.675,0.413,-0.911,-0.135
1774670588955,2026-03-28T00.03.08.955,3.685,0.408,-0.911,-0.132
1774670588964,2026-03-28T00.03.08.964,3.694,0.407,-0.909,-0.134
1774670588974,2026-03-28T00.03.08.974,3.704,0.415,-0.908,-0.136
1774670588984,2026-03-28T00.03.08.984,3.714,0.418,-0.907,-0.137
1774670588995,2026-03-28T00.03.08.995,3.725,0.418,-0.907,-0.140
1774670589003,2026-03-28T00.03.09.003,3.733,0.417,-0.909,-0.140
1774670589014,2026-03-28T00.03.09.014,3.744,0.416,-0.913,-0.140
1774670589024,2026-03-28T00.03.09.024,3.754,0.419,-0.912,-0.137
1774670589034,2026-03-28T00.03.09.034,3.764,0.417,-0.912,-0.138
1774670589043,2026-03-28T00.03.09.043,3.773,0.412,-0.911,-0.137
1774670589053,2026-03-28T00.03.09.053,3.783,0.409,-0.911,-0.136
1774670589064,2026-03-28T00.03.09.064,3.794,0.412,-0.911,-0.138
1774670589074,2026-03-28T00.03.09.074,3.804,0.413,-0.911,-0.139
1774670589083,2026-03-28T00.03.09.083,3.813,0.413,-0.909,-0.137
1774670589093,2026-03-28T00.03.09.093,3.823,0.415,-0.904,-0.135
1774670589103,2026-03-28T00.03.09.103,3.833,0.414,-0.907,-0.135
1774670589112,2026-03-28T00.03.09.112,3.842,0.417,-0.908,-0.134
1774670589122,2026-03-28T00.03.09.122,3.852,0.417,-0.911,-0.131
1774670589132,2026-03-28T00.03.09.132,3.862,0.416,-0.916,-0.134
1774670589143,2026-03-28T00.03.09.143,3.873,0.417,-0.915,-0.133
1774670589151,2026-03-28T00.03.09.151,3.881,0.409,-0.913,-0.129
1774670589162,2026-03-28T00.03.09.162,3.892,0.409,-0.913,-0.134
1774670589172,2026-03-28T00.03.09.172,3.902,0.409,-0.915,-0.135
1774670589182,2026-03-28T00.03.09.182,3.912,0.410,-0.911,-0.141
1774670589191,2026-03-28T00.03.09.191,3.921,0.406,-0.910,-0.136
1774670589201,2026-03-28T00.03.09.201,3.931,0.407,-0.910,-0.131
1774670589211,2026-03-28T00.03.09.211,3.941,0.414,-0.910,-0.130
1774670589222,2026-03-28T00.03.09.222,3.952,0.418,-0.907,-0.133
1774670589230,2026-03-28T00.03.09.230,3.960,0.417,-0.907,-0.137
1774670589241,2026-03-28T00.03.09.241,3.971,0.414,-0.910,-0.135
1774670589251,2026-03-28T00.03.09.251,3.981,0.412,-0.912,-0.133
1774670589261,2026-03-28T00.03.09.261,3.991,0.414,-0.910,-0.136
1774670589270,2026-03-28T00.03.09.270,4.000,0.417,-0.909,-0.135
1774670589280,2026-03-28T00.03.09.280,4.010,0.414,-0.909,-0.137
1774670589291,2026-03-28T00.03.09.291,4.021,0.413,-0.912,-0.136
1774670589301,2026-03-28T00.03.09.301,4.031,0.413,-0.913,-0.127
1774670589310,2026-03-28T00.03.09.310,4.040,0.420,-0.915,-0.129
1774670589320,2026-03-28T00.03.09.320,4.050,0.422,-0.917,-0.135
1774670589330,2026-03-28T00.03.09.330,4.060,0.415,-0.917,-0.136
1774670589340,2026-03-28T00.03.09.340,4.070,0.410,-0.918,-0.135
1774670589349,2026-03-28T00.03.09.349,4.079,0.406,-0.915,-0.135
1774670589359,2026-03-28T00.03.09.359,4.089,0.414,-0.911,-0.134
1774670589370,2026-03-28T00.03.09.370,4.100,0.419,-0.907,-0.133
1774670589380,2026-03-28T00.03.09.380,4.110,0.418,-0.907,-0.133
1774670589389,2026-03-28T00.03.09.389,4.119,0.420,-0.908,-0.133
1774670589399,2026-03-28T00.03.09.399,4.129,0.418,-0.911,-0.133
1774670589409,2026-03-28T00.03.09.409,4.139,0.411,-0.914,-0.134
1774670589419,2026-03-28T00.03.09.419,4.149,0.413,-0.914,-0.138
1774670589428,2026-03-28T00.03.09.428,4.158,0.418,-0.914,-0.137
1774670589439,2026-03-28T00.03.09.439,4.169,0.420,-0.911,-0.132
1774670589449,2026-03-28T00.03.09.449,4.179,0.413,-0.907,-0.127
1774670589459,2026-03-28T00.03.09.459,4.189,0.405,-0.910,-0.133
1774670589468,2026-03-28T00.03.09.468,4.198,0.409,-0.913,-0.140
1774670589478,2026-03-28T00.03.09.478,4.208,0.407,-0.910,-0.140
1774670589488,2026-03-28T00.03.09.488,4.218,0.408,-0.911,-0.135
1774670589499,2026-03-28T00.03.09.499,4.229,0.412,-0.910,-0.134
1774670589507,2026-03-28T00.03.09.507,4.237,0.415,-0.908,-0.132
1774670589518,2026-03-28T00.03.09.518,4.248,0.416,-0.910,-0.134
1774670589528,2026-03-28T00.03.09.528,4.258,0.410,-0.910,-0.134
1774670589538,2026-03-28T00.03.09.538,4.268,0.411,-0.913,-0.137
1774670589547,2026-03-28T00.03.09.547,4.277,0.410,-0.913,-0.135
1774670589557,2026-03-28T00.03.09.557,4.287,0.409,-0.911,-0.136
1774670589567,2026-03-28T00.03.09.567,4.297,0.412,-0.912,-0.138
1774670589578,2026-03-28T00.03.09.578,4.308,0.414,-0.914,-0.134
1774670589586,2026-03-28T00.03.09.586,4.316,0.418,-0.914,-0.134
1774670589597,2026-03-28T00.03.09.597,4.327,0.420,-0.910,-0.137
1774670589607,2026-03-28T00.03.09.607,4.337,0.422,-0.912,-0.139
1774670589616,2026-03-28T00.03.09.616,4.346,0.426,-0.912,-0.131
1774670589626,2026-03-28T00.03.09.626,4.356,0.435,-0.913,-0.131
1774670589636,2026-03-28T00.03.09.636,4.366,0.440,-0.914,-0.133
1774670589647,2026-03-28T00.03.09.647,4.377,0.431,-0.916,-0.130
1774670589655,2026-03-28T00.03.09.655,4.385,0.412,-0.913,-0.136
1774670589666,2026-03-28T00.03.09.666,4.396,0.406,-0.907,-0.135
1774670589676,2026-03-28T00.03.09.676,4.406,0.410,-0.903,-0.133
1774670589686,2026-03-28T00.03.09.686,4.416,0.432,-0.896,-0.128
1774670589695,2026-03-28T00.03.09.695,4.425,0.451,-0.897,-0.123
1774670589705,2026-03-28T00.03.09.705,4.435,0.447,-0.906,-0.121
1774670589715,2026-03-28T00.03.09.715,4.445,0.432,-0.913,-0.123
1774670589726,2026-03-28T00.03.09.726,4.456,0.421,-0.916,-0.119
1774670589734,2026-03-28T00.03.09.734,4.464,0.418,-0.916,-0.114
1774670589745,2026-03-28T00.03.09.745,4.475,0.405,-0.917,-0.110
1774670589755,2026-03-28T00.03.09.755,4.485,0.385,-0.918,-0.120
1774670589765,2026-03-28T00.03.09.765,4.495,0.373,-0.921,-0.122
1774670589774,2026-03-28T00.03.09.774,4.504,0.366,-0.924,-0.121
1774670589784,2026-03-28T00.03.09.784,4.514,0.370,-0.925,-0.119
1774670589794,2026-03-28T00.03.09.794,4.524,0.382,-0.921,-0.111
1774670589805,2026-03-28T00.03.09.805,4.535,0.382,-0.917,-0.110
1774670589814,2026-03-28T00.03.09.814,4.544,0.388,-0.924,-0.114
1774670589824,2026-03-28T00.03.09.824,4.554,0.382,-0.931,-0.115
1774670589834,2026-03-28T00.03.09.834,4.564,0.375,-0.935,-0.121
1774670589844,2026-03-28T00.03.09.844,4.574,0.380,-0.936,-0.122
1774670589853,2026-03-28T00.03.09.853,4.583,0.378,-0.926,-0.124
1774670589863,2026-03-28T00.03.09.863,4.593,0.393,-0.917,-0.124
1774670589874,2026-03-28T00.03.09.874,4.604,0.406,-0.910,-0.125
1774670589884,2026-03-28T00.03.09.884,4.614,0.407,-0.908,-0.128
1774670589893,2026-03-28T00.03.09.893,4.623,0.412,-0.909,-0.136
1774670589903,2026-03-28T00.03.09.903,4.633,0.404,-0.913,-0.142
1774670589913,2026-03-28T00.03.09.913,4.643,0.374,-0.922,-0.146
1774670589923,2026-03-28T00.03.09.923,4.653,0.333,-0.930,-0.157
1774670589932,2026-03-28T00.03.09.932,4.662,0.305,-0.934,-0.167
1774670589942,2026-03-28T00.03.09.942,4.672,0.297,-0.938,-0.171
1774670589953,2026-03-28T00.03.09.953,4.683,0.321,-0.935,-0.176
1774670589963,2026-03-28T00.03.09.963,4.693,0.373,-0.927,-0.180
1774670589972,2026-03-28T00.03.09.972,4.702,0.402,-0.910,-0.176
1774670589982,2026-03-28T00.03.09.982,4.712,0.405,-0.896,-0.174
1774670589992,2026-03-28T00.03.09.992,4.722,0.393,-0.896,-0.169
1774670590002,2026-03-28T00.03.10.002,4.732,0.371,-0.896,-0.166
1774670590011,2026-03-28T00.03.10.011,4.741,0.375,-0.892,-0.162
1774670590022,2026-03-28T00.03.10.022,4.752,0.403,-0.883,-0.149
1774670590032,2026-03-28T00.03.10.032,4.762,0.439,-0.889,-0.138
1774670590042,2026-03-28T00.03.10.042,4.772,0.458,-0.897,-0.127
1774670590051,2026-03-28T00.03.10.051,4.781,0.465,-0.905,-0.117
1774670590061,2026-03-28T00.03.10.061,4.791,0.456,-0.922,-0.115
1774670590071,2026-03-28T00.03.10.071,4.801,0.435,-0.941,-0.119
1774670590082,2026-03-28T00.03.10.082,4.812,0.414,-0.951,-0.121
1774670590090,2026-03-28T00.03.10.090,4.820,0.417,-0.947,-0.128
1774670590101,2026-03-28T00.03.10.101,4.831,0.436,-0.937,-0.132
1774670590111,2026-03-28T00.03.10.111,4.841,0.460,-0.922,-0.127
1774670590121,2026-03-28T00.03.10.121,4.851,0.475,-0.909,-0.129
1774670590130,2026-03-28T00.03.10.130,4.860,0.457,-0.904,-0.138
1774670590140,2026-03-28T00.03.10.140,4.870,0.410,-0.916,-0.142
1774670590150,2026-03-28T00.03.10.150,4.880,0.372,-0.933,-0.149
1774670590159,2026-03-28T00.03.10.159,4.889,0.377,-0.934,-0.151
1774670590169,2026-03-28T00.03.10.169,4.899,0.400,-0.927,-0.154
1774670590180,2026-03-28T00.03.10.180,4.910,0.423,-0.928,-0.159
1774670590190,2026-03-28T00.03.10.190,4.920,0.423,-0.926,-0.158
1774670590199,2026-03-28T00.03.10.199,4.929,0.386,-0.935,-0.165
1774670590209,2026-03-28T00.03.10.209,4.939,0.357,-0.939,-0.173
1774670590219,2026-03-28T00.03.10.219,4.949,0.344,-0.925,-0.173
1774670590230,2026-03-28T00.03.10.230,4.960,0.351,-0.914,-0.176
1774670590238,2026-03-28T00.03.10.238,4.968,0.369,-0.901,-0.173
1774670590249,2026-03-28T00.03.10.249,4.979,0.380,-0.895,-0.170
1774670590259,2026-03-28T00.03.10.259,4.989,0.379,-0.894,-0.178
1774670590269,2026-03-28T00.03.10.269,4.999,0.366,-0.897,-0.184
1774670590278,2026-03-28T00.03.10.278,5.008,0.357,-0.897,-0.178
1774670590288,2026-03-28T00.03.10.288,5.018,0.357,-0.892,-0.175
1774670590298,2026-03-28T00.03.10.298,5.028,0.367,-0.889,-0.165
1774670590309,2026-03-28T00.03.10.309,5.039,0.385,-0.890,-0.168
1774670590317,2026-03-28T00.03.10.317,5.047,0.390,-0.900,-0.162
1774670590328,2026-03-28T00.03.10.328,5.058,0.373,-0.917,-0.158
1774670590338,2026-03-28T00.03.10.338,5.068,0.356,-0.927,-0.161
1774670590348,2026-03-28T00.03.10.348,5.078,0.356,-0.932,-0.152
1774670590357,2026-03-28T00.03.10.357,5.087,0.375,-0.933,-0.149
1774670590367,2026-03-28T00.03.10.367,5.097,0.391,-0.931,-0.149
1774670590377,2026-03-28T00.03.10.377,5.107,0.393,-0.929,-0.148
1774670590388,2026-03-28T00.03.10.388,5.118,0.382,-0.931,-0.147
1774670590397,2026-03-28T00.03.10.397,5.127,0.372,-0.931,-0.150
1774670590407,2026-03-28T00.03.10.407,5.137,0.372,-0.934,-0.148
1774670590417,2026-03-28T00.03.10.417,5.147,0.380,-0.937,-0.156
1774670590427,2026-03-28T00.03.10.427,5.157,0.392,-0.937,-0.159
1774670590436,2026-03-28T00.03.10.436,5.166,0.397,-0.934,-0.158
1774670590446,2026-03-28T00.03.10.446,5.176,0.394,-0.932,-0.160
1774670590457,2026-03-28T00.03.10.457,5.187,0.385,-0.932,-0.161
1774670590467,2026-03-28T00.03.10.467,5.197,0.377,-0.932,-0.161
1774670590476,2026-03-28T00.03.10.476,5.206,0.372,-0.928,-0.163
1774670590486,2026-03-28T00.03.10.486,5.216,0.374,-0.927,-0.165
1774670590496,2026-03-28T00.03.10.496,5.226,0.369,-0.934,-0.162
1774670590506,2026-03-28T00.03.10.506,5.236,0.354,-0.939,-0.160
1774670590515,2026-03-28T00.03.10.515,5.245,0.342,-0.942,-0.162
1774670590525,2026-03-28T00.03.10.525,5.255,0.350,-0.943,-0.162
1774670590536,2026-03-28T00.03.10.536,5.266,0.365,-0.938,-0.160
1774670590546,2026-03-28T00.03.10.546,5.276,0.379,-0.928,-0.154
1774670590555,2026-03-28T00.03.10.555,5.285,0.386,-0.918,-0.148
1774670590565,2026-03-28T00.03.10.565,5.295,0.376,-0.918,-0.148
1774670590575,2026-03-28T00.03.10.575,5.305,0.362,-0.924,-0.155
1774670590585,2026-03-28T00.03.10.585,5.315,0.351,-0.928,-0.152
1774670590594,2026-03-28T00.03.10.594,5.324,0.348,-0.932,-0.154
1774670590605,2026-03-28T00.03.10.605,5.335,0.359,-0.930,-0.148
1774670590615,2026-03-28T00.03.10.615,5.345,0.375,-0.926,-0.146
1774670590625,2026-03-28T00.03.10.625,5.355,0.389,-0.924,-0.144
1774670590634,2026-03-28T00.03.10.634,5.364,0.390,-0.926,-0.143
1774670590644,2026-03-28T00.03.10.644,5.374,0.374,-0.934,-0.148
1774670590654,2026-03-28T00.03.10.654,5.384,0.360,-0.942,-0.159
1774670590663,2026-03-28T00.03.10.663,5.393,0.361,-0.943,-0.162
1774670590673,2026-03-28T00.03.10.673,5.403,0.370,-0.936,-0.157
1774670590684,2026-03-28T00.03.10.684,5.414,0.377,-0.933,-0.157
1774670590694,2026-03-28T00.03.10.694,5.424,0.387,-0.929,-0.158
1774670590703,2026-03-28T00.03.10.703,5.433,0.388,-0.930,-0.162
1774670590713,2026-03-28T00.03.10.713,5.443,0.384,-0.927,-0.170
1774670590723,2026-03-28T00.03.10.723,5.453,0.380,-0.925,-0.177
1774670590733,2026-03-28T00.03.10.733,5.463,0.380,-0.923,-0.177
1774670590742,2026-03-28T00.03.10.742,5.472,0.380,-0.925,-0.177
1774670590752,2026-03-28T00.03.10.752,5.482,0.382,-0.924,-0.181
1774670590763,2026-03-28T00.03.10.763,5.493,0.381,-0.923,-0.181
1774670590773,2026-03-28T00.03.10.773,5.503,0.378,-0.926,-0.185
1774670590782,2026-03-28T00.03.10.782,5.512,0.383,-0.928,-0.188
1774670590792,2026-03-28T00.03.10.792,5.522,0.385,-0.927,-0.189
1774670590802,2026-03-28T00.03.10.802,5.532,0.387,-0.920,-0.185
1774670590813,2026-03-28T00.03.10.813,5.543,0.389,-0.916,-0.183
1774670590821,2026-03-28T00.03.10.821,5.551,0.389,-0.915,-0.183
1774670590832,2026-03-28T00.03.10.832,5.562,0.382,-0.917,-0.185
1774670590842,2026-03-28T00.03.10.842,5.572,0.373,-0.922,-0.180
1774670590852,2026-03-28T00.03.10.852,5.582,0.367,-0.927,-0.174
1774670590861,2026-03-28T00.03.10.861,5.591,0.369,-0.930,-0.168
1774670590871,2026-03-28T00.03.10.871,5.601,0.373,-0.929,-0.165
1774670590881,2026-03-28T00.03.10.881,5.611,0.385,-0.921,-0.164
1774670590892,2026-03-28T00.03.10.892,5.622,0.409,-0.914,-0.152
1774670590900,2026-03-28T00.03.10.900,5.630,0.418,-0.907,-0.144
1774670590911,2026-03-28T00.03.10.911,5.641,0.411,-0.904,-0.148
1774670590921,2026-03-28T00.03.10.921,5.651,0.399,-0.907,-0.157
1774670590931,2026-03-28T00.03.10.931,5.661,0.378,-0.914,-0.161
1774670590940,2026-03-28T00.03.10.940,5.670,0.364,-0.925,-0.171
1774670590950,2026-03-28T00.03.10.950,5.680,0.361,-0.931,-0.176
1774670590960,2026-03-28T00.03.10.960,5.690,0.363,-0.935,-0.181
1774670590971,2026-03-28T00.03.10.971,5.701,0.382,-0.925,-0.180
1774670590980,2026-03-28T00.03.10.980,5.710,0.409,-0.909,-0.181
1774670590990,2026-03-28T00.03.10.990,5.720,0.402,-0.904,-0.186
1774670591000,2026-03-28T00.03.11.000,5.730,0.380,-0.904,-0.188
1774670591010,2026-03-28T00.03.11.010,5.740,0.366,-0.908,-0.192
1774670591019,2026-03-28T00.03.11.019,5.749,0.357,-0.918,-0.195
1774670591029,2026-03-28T00.03.11.029,5.759,0.342,-0.919,-0.200
1774670591040,2026-03-28T00.03.11.040,5.770,0.344,-0.926,-0.194
1774670591050,2026-03-28T00.03.11.050,5.780,0.359,-0.926,-0.181
1774670591059,2026-03-28T00.03.11.059,5.789,0.364,-0.919,-0.179
1774670591069,2026-03-28T00.03.11.069,5.799,0.379,-0.921,-0.179
1774670591079,2026-03-28T00.03.11.079,5.809,0.392,-0.916,-0.178
1774670591089,2026-03-28T00.03.11.089,5.819,0.395,-0.913,-0.175
1774670591098,2026-03-28T00.03.11.098,5.828,0.387,-0.916,-0.167
1774670591108,2026-03-28T00.03.11.108,5.838,0.384,-0.917,-0.160
1774670591119,2026-03-28T00.03.11.119,5.849,0.381,-0.919,-0.158
1774670591129,2026-03-28T00.03.11.129,5.859,0.390,-0.917,-0.162
1774670591138,2026-03-28T00.03.11.138,5.868,0.389,-0.917,-0.162
1774670591148,2026-03-28T00.03.11.148,5.878,0.386,-0.917,-0.154
1774670591158,2026-03-28T00.03.11.158,5.888,0.388,-0.915,-0.152
1774670591167,2026-03-28T00.03.11.167,5.897,0.390,-0.910,-0.149
1774670591177,2026-03-28T00.03.11.177,5.907,0.392,-0.910,-0.150
1774670591188,2026-03-28T00.03.11.188,5.918,0.387,-0.911,-0.155
1774670591198,2026-03-28T00.03.11.198,5.928,0.392,-0.908,-0.153
1774670591207,2026-03-28T00.03.11.207,5.937,0.401,-0.908,-0.150
1774670591217,2026-03-28T00.03.11.217,5.947,0.407,-0.908,-0.152
1774670591227,2026-03-28T00.03.11.227,5.957,0.409,-0.915,-0.163
1774670591237,2026-03-28T00.03.11.237,5.967,0.403,-0.912,-0.168
1774670591246,2026-03-28T00.03.11.246,5.976,0.407,-0.905,-0.169
1774670591256,2026-03-28T00.03.11.256,5.986,0.411,-0.907,-0.174
1774670591267,2026-03-28T00.03.11.267,5.997,0.406,-0.905,-0.174
1774670591277,2026-03-28T00.03.11.277,6.007,0.395,-0.906,-0.179
1774670591286,2026-03-28T00.03.11.286,6.016,0.388,-0.905,-0.188
1774670591296,2026-03-28T00.03.11.296,6.026,0.385,-0.904,-0.190
1774670591306,2026-03-28T00.03.11.306,6.036,0.391,-0.905,-0.189
1774670591316,2026-03-28T00.03.11.316,6.046,0.393,-0.904,-0.182
1774670591325,2026-03-28T00.03.11.325,6.055,0.388,-0.905,-0.182
1774670591335,2026-03-28T00.03.11.335,6.065,0.395,-0.908,-0.177
1774670591346,2026-03-28T00.03.11.346,6.076,0.402,-0.909,-0.180
1774670591356,2026-03-28T00.03.11.356,6.086,0.407,-0.908,-0.179
1774670591365,2026-03-28T00.03.11.365,6.095,0.411,-0.908,-0.170
1774670591375,2026-03-28T00.03.11.375,6.105,0.416,-0.910,-0.165
1774670591385,2026-03-28T00.03.11.385,6.115,0.413,-0.906,-0.159
1774670591396,2026-03-28T00.03.11.396,6.126,0.415,-0.904,-0.160
1774670591404,2026-03-28T00.03.11.404,6.134,0.410,-0.908,-0.157
1774670591415,2026-03-28T00.03.11.415,6.145,0.405,-0.912,-0.155
1774670591425,2026-03-28T00.03.11.425,6.155,0.404,-0.913,-0.151
1774670591435,2026-03-28T00.03.11.435,6.165,0.406,-0.917,-0.148
1774670591444,2026-03-28T00.03.11.444,6.174,0.417,-0.916,-0.145
1774670591454,2026-03-28T00.03.11.454,6.184,0.428,-0.912,-0.140
1774670591464,2026-03-28T00.03.11.464,6.194,0.434,-0.910,-0.144
1774670591475,2026-03-28T00.03.11.475,6.205,0.431,-0.909,-0.148
1774670591483,2026-03-28T00.03.11.483,6.213,0.426,-0.909,-0.157
1774670591494,2026-03-28T00.03.11.494,6.224,0.423,-0.903,-0.155
1774670591504,2026-03-28T00.03.11.504,6.234,0.421,-0.906,-0.158
1774670591514,2026-03-28T00.03.11.514,6.244,0.426,-0.900,-0.169
1774670591523,2026-03-28T00.03.11.523,6.253,0.426,-0.894,-0.173
1774670591533,2026-03-28T00.03.11.533,6.263,0.430,-0.895,-0.167
1774670591543,2026-03-28T00.03.11.543,6.273,0.420,-0.897,-0.167
1774670591554,2026-03-28T00.03.11.554,6.284,0.407,-0.906,-0.169
1774670591563,2026-03-28T00.03.11.563,6.293,0.405,-0.909,-0.171
1774670591573,2026-03-28T00.03.11.573,6.303,0.416,-0.906,-0.172
1774670591583,2026-03-28T00.03.11.583,6.313,0.429,-0.903,-0.171
1774670591593,2026-03-28T00.03.11.593,6.323,0.439,-0.904,-0.161
1774670591602,2026-03-28T00.03.11.602,6.332,0.438,-0.912,-0.156
1774670591612,2026-03-28T00.03.11.612,6.342,0.427,-0.917,-0.158
1774670591623,2026-03-28T00.03.11.623,6.353,0.409,-0.917,-0.165
1774670591631,2026-03-28T00.03.11.631,6.361,0.393,-0.911,-0.164
1774670591642,2026-03-28T00.03.11.642,6.372,0.380,-0.906,-0.162
1774670591652,2026-03-28T00.03.11.652,6.382,0.367,-0.907,-0.155
1774670591662,2026-03-28T00.03.11.662,6.392,0.371,-0.909,-0.151
1774670591671,2026-03-28T00.03.11.671,6.401,0.388,-0.901,-0.151
1774670591681,2026-03-28T00.03.11.681,6.411,0.407,-0.896,-0.146
1774670591691,2026-03-28T00.03.11.691,6.421,0.421,-0.897,-0.143
1774670591702,2026-03-28T00.03.11.702,6.432,0.409,-0.904,-0.140
1774670591710,2026-03-28T00.03.11.710,6.440,0.386,-0.914,-0.141
1774670591721,2026-03-28T00.03.11.721,6.451,0.381,-0.917,-0.141
1774670591731,2026-03-28T00.03.11.731,6.461,0.392,-0.914,-0.136
1774670591741,2026-03-28T00.03.11.741,6.471,0.400,-0.913,-0.132
1774670591750,2026-03-28T00.03.11.750,6.480,0.403,-0.908,-0.136
1774670591760,2026-03-28T00.03.11.760,6.490,0.410,-0.907,-0.135
1774670591771,2026-03-28T00.03.11.771,6.501,0.420,-0.903,-0.137
1774670591781,2026-03-28T00.03.11.781,6.511,0.426,-0.901,-0.142
1774670591790,2026-03-28T00.03.11.790,6.520,0.426,-0.902,-0.144
1774670591800,2026-03-28T00.03.11.800,6.530,0.432,-0.903,-0.147
1774670591810,2026-03-28T00.03.11.810,6.540,0.432,-0.898,-0.154
1774670591820,2026-03-28T00.03.11.820,6.550,0.429,-0.896,-0.156
1774670591829,2026-03-28T00.03.11.829,6.559,0.422,-0.898,-0.160
1774670591839,2026-03-28T00.03.11.839,6.569,0.414,-0.904,-0.161
1774670591850,2026-03-28T00.03.11.850,6.580,0.410,-0.910,-0.162
1774670591860,2026-03-28T00.03.11.860,6.590,0.414,-0.907,-0.167
1774670591869,2026-03-28T00.03.11.869,6.599,0.422,-0.909,-0.175
1774670591879,2026-03-28T00.03.11.879,6.609,0.427,-0.910,-0.176
1774670591889,2026-03-28T00.03.11.889,6.619,0.431,-0.903,-0.173
1774670591899,2026-03-28T00.03.11.899,6.629,0.430,-0.899,-0.173
1774670591908,2026-03-28T00.03.11.908,6.638,0.425,-0.902,-0.172
1774670591918,2026-03-28T00.03.11.918,6.648,0.413,-0.902,-0.174
1774670591929,2026-03-28T00.03.11.929,6.659,0.400,-0.906,-0.181
1774670591939,2026-03-28T00.03.11.939,6.669,0.388,-0.908,-0.182
1774670591948,2026-03-28T00.03.11.948,6.678,0.391,-0.912,-0.182
1774670591958,2026-03-28T00.03.11.958,6.688,0.396,-0.912,-0.176
1774670591968,2026-03-28T00.03.11.968,6.698,0.407,-0.911,-0.168
1774670591979,2026-03-28T00.03.11.979,6.709,0.417,-0.909,-0.166
1774670591987,2026-03-28T00.03.11.987,6.717,0.420,-0.909,-0.165
1774670591998,2026-03-28T00.03.11.998,6.728,0.410,-0.912,-0.160
1774670592008,2026-03-28T00.03.12.008,6.738,0.401,-0.916,-0.155
1774670592018,2026-03-28T00.03.12.018,6.748,0.396,-0.912,-0.152
1774670592027,2026-03-28T00.03.12.027,6.757,0.396,-0.905,-0.153
1774670592037,2026-03-28T00.03.12.037,6.767,0.400,-0.906,-0.148
1774670592047,2026-03-28T00.03.12.047,6.777,0.401,-0.904,-0.143
1774670592058,2026-03-28T00.03.12.058,6.788,0.412,-0.908,-0.138
1774670592066,2026-03-28T00.03.12.066,6.796,0.414,-0.912,-0.130
1774670592077,2026-03-28T00.03.12.077,6.807,0.410,-0.914,-0.129
1774670592087,2026-03-28T00.03.12.087,6.817,0.410,-0.920,-0.133
1774670592096,2026-03-28T00.03.12.096,6.826,0.414,-0.919,-0.135
1774670592106,2026-03-28T00.03.12.106,6.836,0.417,-0.916,-0.134
1774670592116,2026-03-28T00.03.12.116,6.846,0.411,-0.917,-0.135
1774670592126,2026-03-28T00.03.12.126,6.856,0.410,-0.917,-0.139
1774670592135,2026-03-28T00.03.12.135,6.865,0.411,-0.912,-0.146
1774670592146,2026-03-28T00.03.12.146,6.876,0.415,-0.909,-0.151
1774670592156,2026-03-28T00.03.12.156,6.886,0.419,-0.907,-0.152
1774670592166,2026-03-28T00.03.12.166,6.896,0.422,-0.906,-0.157
1774670592175,2026-03-28T00.03.12.175,6.905,0.419,-0.907,-0.158
1774670592185,2026-03-28T00.03.12.185,6.915,0.416,-0.906,-0.157
1774670592195,2026-03-28T00.03.12.195,6.925,0.411,-0.904,-0.162
